Number,Code,Name,Type number,AttrAIRPORT_AM,AttrAIRPORT_LT,AttrAIRPORT_PM,CALIFACTOREXTWORKPLACES,CarAccessTime,CarParkCostPerHour,COMMNO,COMMNO_NEW,DUBAIRES_EXTERNAL2021ADJUSTMENT,ESCORT,EXTMODEL_LAB1,EXTMODEL_LAB2,FACTORWORKPLACESOCCUPIEDBYEXTERNALS,INTERNALWALKTIME_PR,MALL,Old_Zone_No,ORIGINTRAFFICCORRECTION,ORIGINTRAFFICCORRECTION_LT,ORIGINTRAFFICCORRECTION_PM,OTHERS,Parking_rates_2020,Parking_rates_2030,PR Site,SECTOR,SHAREWORKPLACESAM,SHAREWORKPLACETYP1,SHOPPING,TS_Number_Name,VirtualInternDirectDistance,VISITING,WORKPLACES,ZoneParkType,AREA_HECT,TAZXCRD,TAZYCRD
11300400,Ultimate_Base_Original,Al_Dhagaya_(04),1,0,0,0,0.01,4.16,2,113,113,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.25,123,,113.63,0,1209.51,CBD,0.516,55,25
11300500,Ultimate_Base_Original,Al_Dhagaya_(05),1,0,0,0,0.01,4.16,2,113,113,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.25,88,,75.79,0,624.61,CBD,0.23,55,25
11300600,Ultimate_Base_Original,Al_Dhagaya_(06),1,0,0,0,0.01,4.16,2,113,113,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.24,96,,69.21,0,659.52,CBD,0.192,55,25
11400100,Ultimate_Base_Original,Al_Buteen_(01),1,0,0,0,0.01,4.16,2,114,114,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,141,,80.11,0,811.16,CBD,0.257,55,25
11400200,Ultimate_Base_Original,Al_Buteen_(02),1,0,0,0,0.01,4.16,2,114,114,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.25,132,,105.51,0,828.01,CBD,0.445,55,25
11400300,Ultimate_Base_Original,Al_Buteen_(03),1,0,0,0,0.01,4.16,2,114,114,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,157,,75.01,0,880.96,CBD,0.225,55,25
11400400,Ultimate_Base_Original,Al_Buteen_(04),1,0,0,0,0.01,4.16,2,114,114,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.25,124,,71.64,0,740.15,CBD,0.205,55,25
11400500,Ultimate_Base_Original,Al_Buteen_(05),1,0,0,0,0.01,4.16,2,114,114,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.26,125,,94.57,0,1119.25,CBD,0.358,55,25
11500100,Ultimate_Base_Original,Al_Sabkha_(01),1,0,0,0,0.01,4.16,2,115,115,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.25,64,,57.87,0,487.42,CBD,0.134,55,25
11500200,Ultimate_Base_Original,Al_Sabkha_(02),1,0,0,0,0.01,4.16,2,115,115,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.26,84,,60.58,0,661.92,CBD,0.147,55,25
11500300,Ultimate_Base_Original,Al_Sabkha_(03),1,0,0,0,0.01,4.16,2,115,115,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.23,47,,63.78,0,339.39,CBD,0.163,55,25
11500400,Ultimate_Base_Original,Al_Sabkha_(04),1,0,0,0,0.01,4.16,2,115,115,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.28,56,,84.84,0,973.63,CBD,0.288,55,25
11600100,Ultimate_Base_Original,Ayal_Nasir_(01),1,0,0,0,0.01,4.16,2,116,116,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.23,41,,74.95,0,328.55,CBD,0.225,55,25
11600200,Ultimate_Base_Original,Ayal_Nasir_(02),1,0,0,0,0.01,4.16,2,116,116,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,91,,89.95,0,730.52,CBD,0.324,55,25
11600300,Ultimate_Base_Original,Ayal_Nasir_(03),1,0,0,0,0.01,4.16,2,116,116,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.24,76,,82.98,0,500.65,CBD,0.275,55,25
11600400,Ultimate_Base_Original,Ayal_Nasir_(04),1,0,0,0,0.01,4.16,2,116,116,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,169,,78.4,0,891.79,CBD,0.246,55,25
11600500,Ultimate_Base_Original,Ayal_Nasir_(05),1,0,0,0,0.01,4.16,2,116,116,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.24,194,,128.43,0,3706.77,CBD,0.66,55,25
11700100,Ultimate_Base_Original,Al_Murar_(01),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.28,47,,87.79,0,2623.62,CBD,0.308,55,25
11700200,Ultimate_Base_Original,Al_Murar_(02),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.25,194,,92.15,0,1333.47,CBD,0.34,55,25
11700300,Ultimate_Base_Original,Al_Murar_(03),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,188,,98.82,0,1404.48,CBD,0.391,55,25
11700400,Ultimate_Base_Original,Al_Murar_(04),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,126,,86.32,0,1071.11,CBD,0.298,55,25
11700500,Ultimate_Base_Original,Al_Murar_(05),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.29,50,,71.23,0,2136.21,CBD,0.203,55,25
11700600,Ultimate_Base_Original,Al_Murar_(06),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.26,313,,89.6,0,2206.01,CBD,0.321,55,25
11700700,Ultimate_Base_Original,Al_Murar_(07),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.28,97,,76.76,0,1325.05,CBD,0.236,55,25
11700800,Ultimate_Base_Original,Al_Murar_(08),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.27,189,,95.01,0,1917.17,CBD,0.361,55,25
11700900,Ultimate_Base_Original,Al_Murar_(09),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.26,222,,100.37,0,2243.32,CBD,0.403,55,25
11701000,Ultimate_Base_Original,Al_Murar_(10),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.27,146,,89.46,0,1505.57,CBD,0.32,55,25
11701100,Ultimate_Base_Original,Al_Murar_(11),1,0,0,0,0.01,4.16,2,117,117,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.28,248,,127.36,0,3567.16,CBD,0.649,55,25
11800100,Ultimate_Base_Original,Naif_(01),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.26,161,,103.48,0,1708.97,CBD,0.428,55,25
11800200,Ultimate_Base_Original,Naif_(02),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.24,302,,103.63,0,1813.67,CBD,0.43,55,25
11800300,Ultimate_Base_Original,Naif_(03),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.24,221,,78.65,0,1363.56,CBD,0.247,55,25
11800400,Ultimate_Base_Original,Naif_(04),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,339,,76.36,0,1872.64,CBD,0.233,55,25
11800500,Ultimate_Base_Original,Naif_(05),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.25,601,,93.82,0,2830.62,CBD,0.352,55,25
11800600,Ultimate_Base_Original,Naif_(06),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.24,114,,65.2,0,1157.76,CBD,0.17,55,25
11800700,Ultimate_Base_Original,Naif_(07),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,16,,56.27,0,84.24,CBD,0.127,55,25
11800800,Ultimate_Base_Original,Naif_(08),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.26,220,,84.61,0,964,CBD,0.286,55,25
11800900,Ultimate_Base_Original,Naif_(09),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,255,,112.45,0,989.27,CBD,0.506,55,25
11801000,Ultimate_Base_Original,Naif_(10),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.26,269,,101.34,0,2008.64,CBD,0.411,55,25
11801100,Ultimate_Base_Original,Naif_(11),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.26,291,,121.63,0,1164.38,CBD,0.592,55,25
11801200,Ultimate_Base_Original,Naif_(12),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.28,127,,109.81,0,2097.69,CBD,0.482,55,25
11801300,Ultimate_Base_Original,Naif_(13),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.26,352,,146.51,0,3097.8,CBD,0.859,55,25
11801400,Ultimate_Base_Original,Naif_(14),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.25,490,,115.7,0,3189.27,CBD,0.535,55,25
11801500,Ultimate_Base_Original,Naif_(15),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.25,11,,104.03,0,274.4,CBD,0.433,55,25
11801600,Ultimate_Base_Original,Naif_(16),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.26,187,,119.87,0,1990.58,CBD,0.575,55,25
11801700,Ultimate_Base_Original,Naif_(17),1,0,0,0,0.01,4.16,2,118,118,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,375,,140.26,0,3060.49,CBD,0.787,55,25
11900100,Ultimate_Base_Original,Al_Rega_(01),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.26,239,,89.81,0,2527.34,CBD,0.323,55,25
11900200,Ultimate_Base_Original,Al_Rega_(02),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.28,183,,107.48,0,4067.82,CBD,0.462,55,25
11900300,Ultimate_Base_Original,Al_Rega_(03),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.26,0.18,0,,137.97,0,37.31,CBD,0.761,55,25
11900400,Ultimate_Base_Original,Al_Rega_(04),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.195,0.25,2397,,92.45,0,2930.27,CBD,0.342,55,25
11900500,Ultimate_Base_Original,Al_Rega_(05),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.26,75,,84.27,0,1765.53,CBD,0.284,55,25
11900600,Ultimate_Base_Original,Al_Rega_(06),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.26,0.28,9,,116.41,0,3409.51,CBD,0.542,55,25
11900700,Ultimate_Base_Original,Al_Rega_(07),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.22,0.27,232,,220.88,0,2743.97,CBD,1.951,55,25
11900800,Ultimate_Base_Original,Al_Rega_(08),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.25,90,,90.71,0,906.23,CBD,0.329,55,25
11900900,Ultimate_Base_Original,Al_Rega_(09),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.25,120,,108.22,0,572.86,CBD,0.468,55,25
11901000,Ultimate_Base_Original,Al_Rega_(10),1,0,0,0,0.01,4.16,2,119,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0,0,0,,72.11,0,0,CBD,0.208,55,25
11901100,Ultimate_Base_Original,LRT-Land_(21)_23,6,0,0,0,0.01,4.16,2,125,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.26,0.18,0,,89.8,0,2.41,CBD,0.323,55,25
11901200,Ultimate_Base_Original,LRT-Land_(05)_5,6,0,0,0,0.01,4.16,2,124,119,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.18,0.24,6,,117.19,0,15.65,CBD,0.549,55,25
12100100,Ultimate_Base_Original,Deira_(04)_Corniche,1,0,0,0,0.01,4.16,2,121,121,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0,0,0,,247.43,0,0,CBD,2.449,55,25
12100200,Ultimate_Base_Original,Deira_(05)_Corniche,1,0,0,0,0.01,4.16,2,121,121,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.26,0.32,0,,236.38,0,324.94,CBD,2.235,55,25
12100300,Ultimate_Base_Original,Abu_Heil_(01),1,0,0,0,0.01,3.97,2,121,121,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.23,567,,231.26,0,1415.31,OuterCBD,2.139,55,25
12200100,Ultimate_Base_Original,Al_Baraha_(01),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.22,0.27,217,,250.51,0,2872.75,CBD,2.51,55,25
12200200,Ultimate_Base_Original,Al_Baraha_(02),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.28,75,,157.48,0,1074.72,CBD,0.992,55,25
12200300,Ultimate_Base_Original,Al_Baraha_(03),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.28,58,,214.26,0,2258.96,CBD,1.836,55,25
12200400,Ultimate_Base_Original,Al_Baraha_(04),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.18,0.18,0,,104.34,0,1.2,CBD,0.435,55,25
12200500,Ultimate_Base_Original,Al_Baraha_(05),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.24,0.23,0,,119.47,0,131.18,CBD,0.571,55,25
12200600,Ultimate_Base_Original,Al_Baraha_(06),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.25,1,,116.93,0,79.43,CBD,0.547,55,25
12200700,Ultimate_Base_Original,Al_Baraha_(07),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.28,8,,126.51,0,156.45,CBD,0.64,55,25
12200800,Ultimate_Base_Original,Al_Baraha_(08),1,0,0,0,0.01,4.16,2,122,122,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.27,8,,204.24,0,68.6,CBD,1.669,55,25
12300100,Ultimate_Base_Original,Al_Muteena_(01),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.25,0.25,1428,,183.75,0,710.06,CBD,1.351,55,25
12300200,Ultimate_Base_Original,Al_Muteena_(02),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.185,0.19,3,,134.57,0,90.26,CBD,0.724,55,25
12300300,Ultimate_Base_Original,Al_Muteena_(03),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.245,0.26,25,,131.22,0,906.23,CBD,0.689,55,25
12300400,Ultimate_Base_Original,Al_Muteena_(04),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.21,0.26,162,,195.8,0,1487.52,CBD,1.534,55,25
12300500,Ultimate_Base_Original,Al_Muteena_(05),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.23,26,,177.72,0,618.6,CBD,1.263,55,25
12300600,Ultimate_Base_Original,Al_Muteena_(06),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.22,0.27,122,,131.14,0,1487.52,CBD,0.688,55,25
12300700,Ultimate_Base_Original,Al_Muteena_(07),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.28,193,,120.82,0,1577.78,CBD,0.584,55,25
12300800,Ultimate_Base_Original,Al_Muteena_(08),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.25,43,,113.6,0,503.06,CBD,0.516,55,25
12300900,Ultimate_Base_Original,Al_Muteena_(09),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.26,114,,132.46,0,1700.54,CBD,0.702,55,25
12301000,Ultimate_Base_Original,Al_Muteena_(10),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.27,20,,137.71,0,521.11,CBD,0.759,55,25
12301100,Ultimate_Base_Original,Al_Muteena_(11),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.28,95,,121.93,0,1367.17,CBD,0.595,55,25
12301200,Ultimate_Base_Original,Al_Muteena_(12),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.27,65,,117.74,0,1231.18,CBD,0.555,55,25
12301300,Ultimate_Base_Original,Al_Muteena_(13),1,0,0,0,0.01,4.16,2,123,123,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.23,125,,171.29,0,1353.93,CBD,1.174,55,25
12400100,Ultimate_Base_Original,Al_Murqabat_(01),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.28,4136,,149.7,0,1734.3,CBD,0.896,55,25
12400200,Ultimate_Base_Original,Al_Murqabat_(02),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.25,200,,171,0,616.19,CBD,1.17,55,25
12400300,Ultimate_Base_Original,Al_Murqabat_(03),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.24,2717,,118.53,0,1973.73,CBD,0.562,55,25
12400400,Ultimate_Base_Original,Al_Murqabat_(04),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.22,24,,126.94,0,194.97,CBD,0.645,55,25
12400500,Ultimate_Base_Original,Al_Murqabat_(05),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.26,272,,153.93,0,4049.77,CBD,0.948,55,25
12400600,Ultimate_Base_Original,Al_Murqabat_(06),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.27,51,,161.52,0,1155.36,CBD,1.044,55,25
12400700,Ultimate_Base_Original,Al_Murqabat_(07),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.235,0.2,63,,100.27,0,185.34,CBD,0.402,55,25
12400800,Ultimate_Base_Original,Al_Murqabat_(08),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.24,409,,169.23,0,4970.44,CBD,1.146,55,25
12400900,Ultimate_Base_Original,Al_Murqabat_(09),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.24,0.3,158,,104.01,0,3829.53,CBD,0.433,55,25
12401000,Ultimate_Base_Original,Al_Murqabat_(10),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.185,0.24,2915,,108.38,0,12787.15,CBD,0.47,55,25
12401100,Ultimate_Base_Original,Al_Murqabat_(11),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.245,0.18,0,,115.79,0,57.77,CBD,0.536,55,25
12401200,Ultimate_Base_Original,Al_Murqabat_(12),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.26,475,,107.66,0,4587.73,CBD,0.464,55,25
12401300,Ultimate_Base_Original,Al_Murqabat_(13),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.25,977,,160.71,0,1119.43,CBD,1.033,55,25
12401400,Ultimate_Base_Original,Al_Murqabat_(14),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.255,0.25,0,,131.03,0,447.7,CBD,0.687,55,25
12401500,Ultimate_Base_Original,Al_Murqabat_(15),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.28,205,,134.56,0,2869.14,CBD,0.724,55,25
12401600,Ultimate_Base_Original,Al_Murqabat_(16),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,1154,,97.53,0,6509.71,CBD,0.381,55,25
12401700,Ultimate_Base_Original,Al_Murqabat_(17),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.245,0.2,1,,104.83,0,297.26,CBD,0.44,55,25
12401800,Ultimate_Base_Original,Al_Murqabat_(18),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.245,0.28,92,,111.11,0,1986.97,CBD,0.494,55,25
12401900,Ultimate_Base_Original,Al_Murqabat_(19),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.215,0.26,112,,117.03,0,1042.23,CBD,0.548,55,25
12402000,Ultimate_Base_Original,Al_Murqabat_(20),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.23,0.25,120,,135.14,0,1814.87,CBD,0.73,55,25
12402100,Ultimate_Base_Original,Al_Murqabat_(21),1,0,0,0,0.01,4.16,2,124,124,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.245,0.26,205,,175.41,0,4461.36,CBD,1.231,55,25
12500100,Ultimate_Base_Original,Rega_Al_Buteen_(01),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.25,0.3,30,,141.37,0,2252.95,CBD,0.799,55,25
12500200,Ultimate_Base_Original,Rega_Al_Buteen_(02),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.24,0.29,55,,157.62,0,2110.93,CBD,0.994,55,25
12500300,Ultimate_Base_Original,Rega_Al_Buteen_(03),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,2,6,0,1,0.25,0.26,4,,168.9,0,518.71,CBD,1.141,55,25
12500400,Ultimate_Base_Original,Rega_Al_Buteen_(04),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.24,0.28,101,,170.09,0,3513.01,CBD,1.157,55,25
12500500,Ultimate_Base_Original,Rega_Al_Buteen_(05),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.24,0.26,22,,170.38,0,506.67,CBD,1.161,55,25
12500600,Ultimate_Base_Original,Rega_Al_Buteen_(06),1,0,0,0,0.01,4.16,2,125,125,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.26,0.3,0,,178.58,0,89.06,CBD,1.276,55,25
12600100,Ultimate_Base_Original,Abu_Heil_(02),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.205,0.22,7,,156.4,0,33.76,OuterCBD,0.978,55,25
12600200,Ultimate_Base_Original,Abu_Heil_(03),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.31,14,,168.77,0,764.68,OuterCBD,1.139,55,25
12600300,Ultimate_Base_Original,Abu_Heil_(04),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.2,0.23,11,,173.28,0,79.39,OuterCBD,1.201,55,25
12600400,Ultimate_Base_Original,Abu_Heil_(05),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.19,0.24,13,,179.41,0,20.08,OuterCBD,1.288,55,25
12600500,Ultimate_Base_Original,Abu_Heil_(06),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.225,0.27,1,,149.74,0,31.03,OuterCBD,0.897,55,25
12600600,Ultimate_Base_Original,Abu_Heil_(07),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,4,12,0,1,0.18,0.18,0,,185.46,0,10.04,OuterCBD,1.376,55,25
12600700,Ultimate_Base_Original,Abu_Heil_(08),1,0,0,0,0.01,3.97,2,126,126,1,0,0,0,0.09,0,0,,0.6,1,1,0,0,0,0,1,0.185,0.21,3,,130.23,0,18.25,OuterCBD,0.678,55,25
